"funs","pkgs","in_multiple_pkgs","relative_paths","absolute_paths"
"arrange","dplyr",FALSE,"2023/2023-12-05/20231205.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-05/20231205.R"
"desc","dplyr",FALSE,"2023/2023-12-05/20231205.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-05/20231205.R"
"mutate","dplyr",FALSE,"2023/2023-12-05/20231205.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-05/20231205.R"
"row_number","dplyr",FALSE,"2023/2023-12-05/20231205.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-05/20231205.R"
"ungroup","dplyr",FALSE,"2023/2023-12-05/20231205.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-05/20231205.R"
"mutate","dplyr",FALSE,"2023/2023-12-05/20231205.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-05/20231205.R"
"factor","base",FALSE,"2023/2023-12-05/20231205.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-05/20231205.R"
"group_by","dplyr",FALSE,"2023/2023-12-05/20231205.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-05/20231205.R"
"slice_max","dplyr",FALSE,"2023/2023-12-05/20231205.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-05/20231205.R"
"ungroup","dplyr",FALSE,"2023/2023-12-05/20231205.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-05/20231205.R"
"gg_record","camcorder",FALSE,"2023/2023-12-05/20231205.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-05/20231205.R"
"file.path","base",FALSE,"2023/2023-12-05/20231205.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-05/20231205.R"
"social_caption","nrBrand",TRUE,"2023/2023-12-05/20231205.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-05/20231205.R"
"paste0","base",FALSE,"2023/2023-12-05/20231205.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-05/20231205.R"
"ggplot","ggplot",FALSE,"2023/2023-12-05/20231205.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-05/20231205.R"
"geom_point","ggplot",FALSE,"2023/2023-12-05/20231205.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-05/20231205.R"
"aes","ggplot",FALSE,"2023/2023-12-05/20231205.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-05/20231205.R"
"geom_line","ggplot",FALSE,"2023/2023-12-05/20231205.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-05/20231205.R"
"aes","ggplot",FALSE,"2023/2023-12-05/20231205.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-05/20231205.R"
"geom_label","ggplot",FALSE,"2023/2023-12-05/20231205.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-05/20231205.R"
"aes","ggplot",FALSE,"2023/2023-12-05/20231205.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-05/20231205.R"
"str_flatten","stringr",TRUE,"2023/2023-12-05/20231205.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-05/20231205.R"
"rep","base",FALSE,"2023/2023-12-05/20231205.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-05/20231205.R"
"unit","ggplot",FALSE,"2023/2023-12-05/20231205.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-05/20231205.R"
"geom_text","ggplot",FALSE,"2023/2023-12-05/20231205.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-05/20231205.R"
"aes","ggplot",FALSE,"2023/2023-12-05/20231205.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-05/20231205.R"
"scale_x_continuous","ggplot",FALSE,"2023/2023-12-05/20231205.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-05/20231205.R"
"expansion","ggplot",FALSE,"2023/2023-12-05/20231205.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-05/20231205.R"
"c","base",FALSE,"2023/2023-12-05/20231205.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-05/20231205.R"
"seq","base",FALSE,"2023/2023-12-05/20231205.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-05/20231205.R"
"scale_y_discrete","ggplot",FALSE,"2023/2023-12-05/20231205.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-05/20231205.R"
"scale_colour_manual","ggplot",FALSE,"2023/2023-12-05/20231205.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-05/20231205.R"
"unname","base",FALSE,"2023/2023-12-05/20231205.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-05/20231205.R"
"polychrome","(unknown)",FALSE,"2023/2023-12-05/20231205.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-05/20231205.R"
"labs","ggplot",FALSE,"2023/2023-12-05/20231205.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-05/20231205.R"
"theme_light","ggplot",FALSE,"2023/2023-12-05/20231205.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-05/20231205.R"
"theme","ggplot",FALSE,"2023/2023-12-05/20231205.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-05/20231205.R"
"margin","ggplot",FALSE,"2023/2023-12-05/20231205.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-05/20231205.R"
"element_blank","ggplot",FALSE,"2023/2023-12-05/20231205.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-05/20231205.R"
"element_text","ggplot",FALSE,"2023/2023-12-05/20231205.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-05/20231205.R"
"alpha","ggplot",FALSE,"2023/2023-12-05/20231205.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-05/20231205.R"
"element_rect","ggplot",FALSE,"2023/2023-12-05/20231205.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-05/20231205.R"
"element_rect","ggplot",FALSE,"2023/2023-12-05/20231205.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-05/20231205.R"
"element_line","ggplot",FALSE,"2023/2023-12-05/20231205.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-05/20231205.R"
"alpha","ggplot",FALSE,"2023/2023-12-05/20231205.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-05/20231205.R"
"element_line","ggplot",FALSE,"2023/2023-12-05/20231205.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-05/20231205.R"
"alpha","ggplot",FALSE,"2023/2023-12-05/20231205.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-05/20231205.R"
"element_line","ggplot",FALSE,"2023/2023-12-05/20231205.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-05/20231205.R"
"alpha","ggplot",FALSE,"2023/2023-12-05/20231205.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-05/20231205.R"
"element_rect","ggplot",FALSE,"2023/2023-12-05/20231205.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-05/20231205.R"
"alpha","ggplot",FALSE,"2023/2023-12-05/20231205.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-05/20231205.R"
"element_blank","ggplot",FALSE,"2023/2023-12-05/20231205.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-05/20231205.R"
"element_textbox_simple","ggtext",FALSE,"2023/2023-12-05/20231205.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-05/20231205.R"
"margin","ggplot",FALSE,"2023/2023-12-05/20231205.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-05/20231205.R"
"element_textbox_simple","ggtext",FALSE,"2023/2023-12-05/20231205.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-05/20231205.R"
"margin","ggplot",FALSE,"2023/2023-12-05/20231205.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-05/20231205.R"
"element_textbox_simple","ggtext",FALSE,"2023/2023-12-05/20231205.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-05/20231205.R"
"margin","ggplot",FALSE,"2023/2023-12-05/20231205.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-05/20231205.R"
"gg_playback","camcorder",FALSE,"2023/2023-12-05/20231205.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-05/20231205.R"
"file.path","base",FALSE,"2023/2023-12-05/20231205.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-05/20231205.R"
"paste0","base",FALSE,"2023/2023-12-05/20231205.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-05/20231205.R"
"library","base",FALSE,"2023/2023-12-12/20231212.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-12/20231212.R"
"library","base",FALSE,"2023/2023-12-12/20231212.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-12/20231212.R"
"library","base",FALSE,"2023/2023-12-12/20231212.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-12/20231212.R"
"library","base",FALSE,"2023/2023-12-12/20231212.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-12/20231212.R"
"library","base",FALSE,"2023/2023-12-12/20231212.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-12/20231212.R"
"library","base",FALSE,"2023/2023-12-12/20231212.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-12/20231212.R"
"library","base",FALSE,"2023/2023-12-12/20231212.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-12/20231212.R"
"tt_load","tidytuesdayR",FALSE,"2023/2023-12-12/20231212.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-12/20231212.R"
"font_add_google","sysfonts",FALSE,"2023/2023-12-12/20231212.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-12/20231212.R"
"font_add_google","sysfonts",FALSE,"2023/2023-12-12/20231212.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-12/20231212.R"
"showtext_auto","showtext",FALSE,"2023/2023-12-12/20231212.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-12/20231212.R"
"filter","dplyr",TRUE,"2023/2023-12-12/20231212.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-12/20231212.R"
"filter","dplyr",TRUE,"2023/2023-12-12/20231212.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-12/20231212.R"
"c","base",FALSE,"2023/2023-12-12/20231212.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-12/20231212.R"
"mutate","dplyr",FALSE,"2023/2023-12-12/20231212.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-12/20231212.R"
"floor","base",FALSE,"2023/2023-12-12/20231212.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-12/20231212.R"
"group_by","dplyr",FALSE,"2023/2023-12-12/20231212.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-12/20231212.R"
"summarise","dplyr",FALSE,"2023/2023-12-12/20231212.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-12/20231212.R"
"mean","base",FALSE,"2023/2023-12-12/20231212.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-12/20231212.R"
"ungroup","dplyr",FALSE,"2023/2023-12-12/20231212.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-12/20231212.R"
"drop_na","tidyr",FALSE,"2023/2023-12-12/20231212.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-12/20231212.R"
"gg_record","camcorder",FALSE,"2023/2023-12-12/20231212.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-12/20231212.R"
"file.path","base",FALSE,"2023/2023-12-12/20231212.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-12/20231212.R"
"social_caption","nrBrand",TRUE,"2023/2023-12-12/20231212.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-12/20231212.R"
"glue","glue",TRUE,"2023/2023-12-12/20231212.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-12/20231212.R"
"paste0","base",FALSE,"2023/2023-12-12/20231212.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-12/20231212.R"
"ggplot","ggplot",FALSE,"2023/2023-12-12/20231212.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-12/20231212.R"
"geom_area","ggplot",FALSE,"2023/2023-12-12/20231212.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-12/20231212.R"
"aes","ggplot",FALSE,"2023/2023-12-12/20231212.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-12/20231212.R"
"scale_x_continuous","ggplot",FALSE,"2023/2023-12-12/20231212.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-12/20231212.R"
"c","base",FALSE,"2023/2023-12-12/20231212.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-12/20231212.R"
"facet_wrap","ggplot",FALSE,"2023/2023-12-12/20231212.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-12/20231212.R"
"theme_void","ggplot",FALSE,"2023/2023-12-12/20231212.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-12/20231212.R"
"theme","ggplot",FALSE,"2023/2023-12-12/20231212.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-12/20231212.R"
"element_text","ggplot",FALSE,"2023/2023-12-12/20231212.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-12/20231212.R"
"margin","ggplot",FALSE,"2023/2023-12-12/20231212.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-12/20231212.R"
"element_text","ggplot",FALSE,"2023/2023-12-12/20231212.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-12/20231212.R"
"margin","ggplot",FALSE,"2023/2023-12-12/20231212.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-12/20231212.R"
"ggplot","ggplot",FALSE,"2023/2023-12-12/20231212.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-12/20231212.R"
"annotate","ggplot",FALSE,"2023/2023-12-12/20231212.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-12/20231212.R"
"geom_rect","ggplot",FALSE,"2023/2023-12-12/20231212.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-12/20231212.R"
"data.frame","base",FALSE,"2023/2023-12-12/20231212.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-12/20231212.R"
"seq","base",FALSE,"2023/2023-12-12/20231212.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-12/20231212.R"
"seq","base",FALSE,"2023/2023-12-12/20231212.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-12/20231212.R"
"rep","base",FALSE,"2023/2023-12-12/20231212.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-12/20231212.R"
"length","base",FALSE,"2023/2023-12-12/20231212.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-12/20231212.R"
"seq","base",FALSE,"2023/2023-12-12/20231212.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-12/20231212.R"
"rep","base",FALSE,"2023/2023-12-12/20231212.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-12/20231212.R"
"length","base",FALSE,"2023/2023-12-12/20231212.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-12/20231212.R"
"seq","base",FALSE,"2023/2023-12-12/20231212.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-12/20231212.R"
"aes","ggplot",FALSE,"2023/2023-12-12/20231212.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-12/20231212.R"
"geom_rect","ggplot",FALSE,"2023/2023-12-12/20231212.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-12/20231212.R"
"data.frame","base",FALSE,"2023/2023-12-12/20231212.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-12/20231212.R"
"seq","base",FALSE,"2023/2023-12-12/20231212.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-12/20231212.R"
"seq","base",FALSE,"2023/2023-12-12/20231212.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-12/20231212.R"
"rep","base",FALSE,"2023/2023-12-12/20231212.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-12/20231212.R"
"length","base",FALSE,"2023/2023-12-12/20231212.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-12/20231212.R"
"seq","base",FALSE,"2023/2023-12-12/20231212.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-12/20231212.R"
"rep","base",FALSE,"2023/2023-12-12/20231212.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-12/20231212.R"
"length","base",FALSE,"2023/2023-12-12/20231212.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-12/20231212.R"
"seq","base",FALSE,"2023/2023-12-12/20231212.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-12/20231212.R"
"aes","ggplot",FALSE,"2023/2023-12-12/20231212.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-12/20231212.R"
"geom_rect","ggplot",FALSE,"2023/2023-12-12/20231212.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-12/20231212.R"
"data.frame","base",FALSE,"2023/2023-12-12/20231212.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-12/20231212.R"
"seq","base",FALSE,"2023/2023-12-12/20231212.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-12/20231212.R"
"seq","base",FALSE,"2023/2023-12-12/20231212.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-12/20231212.R"
"rep","base",FALSE,"2023/2023-12-12/20231212.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-12/20231212.R"
"rep","base",FALSE,"2023/2023-12-12/20231212.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-12/20231212.R"
"aes","ggplot",FALSE,"2023/2023-12-12/20231212.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-12/20231212.R"
"labs","ggplot",FALSE,"2023/2023-12-12/20231212.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-12/20231212.R"
"scale_x_continuous","ggplot",FALSE,"2023/2023-12-12/20231212.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-12/20231212.R"
"c","base",FALSE,"2023/2023-12-12/20231212.R","https://raw.githubusercontent.com/nrennie/tidytuesday/main/2023/2023-12-12/20231212.R"
